number,serial_number,defective_act,poz_GP,tag,type,name_of_equipment,equipment_acceptance_date_PNR,equipment_manufacturer,project,date_of_detection,installation_location,description,reasons_for_failure,elimination_of_defects,operating_time,executor_3,executor_1,executor_2,person_approving,approval_date,number_letter_INVEST,letter_to_INVEST,location,notes,fio_locksmith_1,fio_locksmith_2,elimination_date,fio_responsible,mark_of_elimination,,,,,,,
,№ 211062480,,22,Вр11,Манометр,ДМ2005СгУ2,,,,2/24/2024,,Поверка,,,,,Фомичев Д.М.,,,,,,На месте установки,"24.02.2024 - Снят в поверку;
05.03.2024 - Монтаж после поверки ",Садыков В.А.,Пахомов М.О.,3/5/2024,,Устранено
,№ 211092495,,22,Вр4,Манометр,ДМ2005СгУ2,,,,2/24/2024,,Поверка,,,,,Фомичев Д.М.,,,,,,На месте установки,"24.02.2024 - Снят в поверку;
05.03.2024 - Монтаж после поверки ",Садыков В.А.,Пахомов М.О.,3/5/2024,,Устранено
,№ 211092504,,22,Вр12,Манометр,ДМ2005СгУ2,,,,2/24/2024,,Поверка,,,,,Фомичев Д.М.,,,,,,На месте установки,"24.02.2024 - Снят в поверку;
05.03.2024 - Монтаж после поверки ",Садыков В.А.,Пахомов М.О.,3/5/2024,,Устранено
,№ 211092511,,22,Вр1,Манометр,"Поз 22, БАТ. ДМ2005СгУ2",,,,2/24/2024,,Поверка,,,,,Фомичев Д.М.,,,,,,На месте установки,"24.02.2024 - Снят в поверку;
05.03.2024 - Монтаж после поверки ",Садыков В.А.,Пахомов М.О.,3/5/2024,,Устранено
,№ 211092536,,22,Вр13,Манометр,ДМ2005СгУ2,,,,2/24/2024,,Поверка,,,,,Фомичев Д.М.,,,,,,На месте установки,"24.02.2024 - Снят в поверку;
05.03.2024 - Монтаж после поверки ",Садыков В.А.,Пахомов М.О.,3/5/2024,,Устранено
,№ 211092580,,22,Вр3,Манометр,ДМ2005СгУ2,,,,2/24/2024,,Поверка,,,,,Фомичев Д.М.,,,,,,На месте установки,"24.02.2024 - Снят в поверку;
05.03.2024 - Монтаж после поверки ",Садыков В.А.,Пахомов М.О.,3/5/2024,,Устранено
,№ 211092586,,22,Вр10,Манометр,ДМ2005СгУ2,,,,2/24/2024,,Поверка,,,,,Фомичев Д.М.,,,,,,На месте установки,"24.02.2024 - Снят в поверку;
05.03.2024 - Монтаж после поверки ",Садыков В.А.,Пахомов М.О.,3/5/2024,,Устранено
,№ 211092609,,22,Вр2,Манометр,ДМ2005СгУ2,,,,2/24/2024,,Поверка,,,,,Фомичев Д.М.,,,,,,На месте установки,"24.02.2024 - Снят в поверку;
05.03.2024 - Монтаж после поверки ",Садыков В.А.,Пахомов М.О.,3/5/2024,,Устранено
,№ 211092615,,22,Вр8,Манометр,ДМ2005СгУ2,,,,2/24/2024,,Поверка,,,,,Фомичев Д.М.,,,,,,На месте установки,"24.02.2024 - Снят в поверку;
05.03.2024 - Монтаж после поверки ",Садыков В.А.,Пахомов М.О.,3/5/2024,,Устранено
,№ 4646,,22,PSG -001,Манометр,ДМ5012СгВи-У3,,,,2/24/2024,"Поз 22 метанольный зал, насос 60Н-5/2",Поверка,,,,,Фомичев Д.М.,,,,,,Поверка,"24.02.2024 - Снят в поверку;
27.02.2024 - Монтаж после поверки ",Садыков В.А.,Пахомов М.О.,,,Устранено
,№211092517,,22,Вр6,Манометр,ДМ2005СгУ2,,,,2/24/2024,,Поверка,,,,,Фомичев Д.М.,,,,,,На месте установки,"24.02.2024 - Снят в поверку;
05.03.2024 - Монтаж после поверки ",Садыков В.А.,Пахомов М.О.,3/5/2024,,Устранено
,№ 211082434,,30,К10-Р1,Манометр,ДМ2005СгУ2,,,,2/25/2024,,Поверка,,,,,Фомичев Д.М.,,,,,,Поверка,"25.02.2024 - Снят в поверку;
04.04.2024 - Монтаж после поверки",Садыков В.А.,,,,
,№ 211284659,,31,PG306/3,Манометр,"30Е1-3. 
М-4ВУКсУХЛ1",,,,2/25/2024,,Поверка,,,,,Фомичев Д.М.,,,,,,Поверка,"25.02.2024 - Снят в поверку;
04.04.2024 - Монтаж после поверки",Садыков В.А.,Пахомов М.О.,3/4/2024,,Устранено
,№ 211284664,,31,PG-306/1,Манометр,"30Е1-1. 
М-4ВУКсУХЛ1 ",,,,2/25/2024,,Поверка,,,,,Фомичев Д.М.,,,,,,Поверка,"25.02.2024 - Снят в поверку;
04.04.2024 - Монтаж после поверки",Садыков В.А.,Пахомов М.О.,3/4/2024,,Устранено
,№ 211284665,,31,PG-306/2,Манометр,"30Е1-2.
М-4ВУКсУХЛ1 ",,,,2/25/2024,,Поверка,,,,,Фомичев Д.М.,,,,,,Поверка,"25.02.2024 - Снят в поверку;
04.04.2024 - Монтаж после поверки",Садыков В.А.,Пахомов М.О.,3/4/2024,,Устранено
,№ 220001529,,30,К7-Р1,Манометр,ДМ2005СгУ2,,,,2/25/2024,,Поверка,,,,,Фомичев Д.М.,,,,,,Поверка,"25.02.2024 - Снят в поверку;
04.04.2024 - Монтаж после поверки",Садыков В.А.,Пахомов М.О.,3/4/2024,,Устранено
,№ 224003128,,30,К8-Р1,Манометр,ДМ2005СгУ2,,,,2/25/2024,,Поверка,,,,,Фомичев Д.М.,,,,,,Поверка,25.02.2024 - Снят в поверку,Садыков В.А.,,,,
,№ 224003136,,30,К4-Р1,Манометр,ДМ2005СгУ2,,,,2/25/2024,,Поверка,,,,,Фомичев Д.М.,,,,,,Поверка,"25.02.2024 - Снят в поверку;
04.04.2024 - Монтаж после поверки",Садыков В.А.,Пахомов М.О.,3/4/2024,,Устранено
,№ 224003137,,30,К1-Р1,Манометр,ДМ2005СгУ2,,,,2/25/2024,,Поверка,,,,,Фомичев Д.М.,,,,,,Поверка,"25.02.2024 - Снят в поверку;
04.04.2024 - Монтаж после поверки",Садыков В.А.,Пахомов М.О.,3/4/2024,,Устранено
,№ 224013827,,30,N1-P1,Манометр,ДМ2005СгУ2,,,,2/25/2024,,Поверка,,,,,Фомичев Д.М.,,,,,,Поверка,"25.02.2024 - Снят в поверку;
04.04.2024 - Монтаж после поверки",Садыков В.А.,Пахомов М.О.,3/4/2024,,Устранено
,№ 224013828,,30,К11-Р1,Манометр,ДМ2005СгУ2,,,,2/25/2024,,Поверка,,,,,Фомичев Д.М.,,,,,,Поверка,"25.02.2024 - Снят в поверку;
04.04.2024 - Монтаж после поверки",Садыков В.А.,Пахомов М.О.,3/4/2024,,Устранено
,№ 224013830,,30,К5-Р1,Манометр,ДМ2005СгУ2,,,,2/25/2024,,Поверка,,,,,Фомичев Д.М.,,,,,,Поверка,"25.02.2024 - Снят в поверку;
04.04.2024 - Монтаж после поверки",Садыков В.А.,Пахомов М.О.,3/4/2024,,Устранено
,№ 224013831,,30,К3-Р1,Манометр,ДМ2005СгУ2,,,,2/25/2024,,Поверка,,,,,Фомичев Д.М.,,,,,,Поверка,"25.02.2024 - Снят в поверку;
04.04.2024 - Монтаж после поверки",Садыков В.А.,Пахомов М.О.,3/4/2024,,Устранено
,№ 224013832,,30,N2-P1,Манометр,Поз 30. БАП. ДМ2005СгУ2,,,,2/25/2024,,Поверка,,,,,Фомичев Д.М.,,,,,,Поверка,"25.02.2024 - Снят в поверку;
04.04.2024 - Монтаж после поверки",Садыков В.А.,Пахомов М.О.,3/4/2024,,Устранено
,№ 224013833,,30,К6-Р1,Манометр,ДМ2005СгУ2,,,,2/25/2024,,Поверка,,,,,Фомичев Д.М.,,,,,,Поверка,"25.02.2024 - Снят в поверку;
04.04.2024 - Монтаж после поверки",Садыков В.А.,Пахомов М.О.,3/4/2024,,Устранено
,№ 212000981,,31,PG1530,Манометр,"30Р1-2.
М-4ВУКсУХЛ1",,,,2/25/2024,,Поверка,,,,,Фомичев Д.М.,,,,,,Поверка,"25.02.2024 - Снят в поверку;
04.04.2024 - Монтаж после поверки",Садыков В.А.,Пахомов М.О.,3/4/2024,,Устранено
,№ 00593191,,27,PG-403/1,Биметаллический термометр,Биметаллический термометр БТ5. 40ВХ-1№2,,,,2/26/2024,,Поверка,,,,,Фомичев Д.М.,,,,,,На месте установки,"26.02.2024 - Снят в поверку;
29.02.2024 - Монтаж после поверки",Пахомов М.О.,Пахомов М.О.,2/29/2024,,Устранено
,№ 00593192,,27,PG-403/1,Биметаллический термометр,Биметаллический термометр БТ5. 40ВХ-1№2,,,,2/26/2024,,Поверка,,,,,Фомичев Д.М.,,,,,,На месте установки,"26.02.2024 - Снят в поверку;
29.02.2024 - Монтаж после поверки",Пахомов М.О.,Пахомов М.О.,2/29/2024,,Устранено
,№ 00593194,,27,PG-404/1,Биметаллический термометр,Биметаллический термометр БТ5. 40ВХ-1№2,,,,2/26/2024,,Поверка,,,,,Фомичев Д.М.,,,,,,На месте установки,"26.02.2024 - Снят в поверку;
29.02.2024 - Монтаж после поверки",Пахомов М.О.,Пахомов М.О.,2/29/2024,,Устранено
,№ 00593195,,27,PG-404/1,Биметаллический термометр,Биметаллический термометр БТ5. 40ВХ-1№1,,,,2/26/2024,,Поверка,,,,,Фомичев Д.М.,,,,,,На месте установки,"26.02.2024 - Снят в поверку;
29.02.2024 - Монтаж после поверки",Пахомов М.О.,Пахомов М.О.,2/29/2024,,Устранено
,№ 00932731,,61,CL2-3,Манометр,Манометр технический ТМ5,,ЗАО «РОСМА»,,2/26/2024,,Поверка,,,,,Фомичев Д.М.,,,,,,На месте установки,"26.02.2024 - Снят в поверку;
29.02.2024 - Монтаж после поверки",Пахомов М.О.,Пахомов М.О.,2/29/2024,,Устранено
,№ 069023,,60б,BIAL1.3.18,Оповещатель,Оповещатель свето-звуковой взрывозащищенный ЗОВ-R (дата 3 кв.2020г.),,,,2/27/2024,,,,,,,,,,,,,На месте установки,03.03.2024 - Вместо табло (газ уходи) установлен,Соколов А.В.,,,,
,№ 246,,32,ТТ 21.3.1,ТСПУ,ТСПУ,,,,2/27/2024,,Поверка,,,,,Фомичев Д.М.,,,,,,Поверка,27.02.2024 - Демонтаж в поверку,Чегодаев М.Е.,,,,
,№ 250,,32,ТТ 21.3.2,ТСПУ,ТСПУ,,,,2/27/2024,,Поверка,,,,,Фомичев Д.М.,,,,,,Поверка,27.02.2024 - Демонтаж в поверку,Чегодаев М.Е.,,,,
,№ 252,,32,ТТ 21.2.3,ТСПУ,ТСПУ,,,,2/28/2024,,Поверка,,,,,Фомичев Д.М.,,,,,,Поверка,27.02.2024 - Демонтаж в поверку,Чегодаев М.Е.,,,,
,№ 253,,32,ТТ 21.1.3,ТСПУ,ТСПУ,,,,2/28/2024,,Поверка,,,,,Фомичев Д.М.,,,,,,Поверка,27.02.2024 - Демонтаж в поверку,Чегодаев М.Е.,,,,
,№ 254,,32,ТТ 21.3.3,ТСПУ,ТСПУ,,,,2/28/2024,,Поверка,,,,,Фомичев Д.М.,,,,,,Поверка,27.02.2024 - Демонтаж в поверку,Чегодаев М.Е.,,,,
,№ 11217158,,9,PG-5.6,Манометр,,,,,2/29/2024,,Поверка,,,,,,,,,,,На месте установки,29.02.2024 - Монтаж после поверки,Пахомов М.О.,,2/29/2024,,Устранено
,№ 211069055,,34,PG-102,Манометр,,,,,2/29/2024,"Поз.34, КУ-1",Поверка,,,,,,,,,,,На месте установки,29.02.2024 - Монтаж после поверки,Пахомов М.О.,,2/29/2024,,Устранено
,№ 211071821,,34,PG-101,Манометр,,,,,2/29/2024,"Поз.34, КУ-3",Поверка,,,,,,,,,,,На месте установки,29.02.2024 - Монтаж после поверки,Пахомов М.О.,,2/29/2024,,Устранено
,№ 211071823,,34,PG-102,Манометр,,,,,2/29/2024,"Поз.34, КУ-3",Поверка,,,,,,,,,,,На месте установки,29.02.2024 - Монтаж после поверки,Пахомов М.О.,,2/29/2024,,Устранено
,№ 211662,,5,КР 1-20.1.3,Электропривод,Электропривод РэмТЭК. П.2000.6.379.8102/И.V16.3.УХЛ1,,,,2/29/2024,Поз.5. 3 тех. линия.,Ошибка df 24 (0800) + df 2. Ток КЗ,,,,,,,,,,,На месте установки,29.02.2024 - Ошибка df 24 (0800) + df 2 Ток КЗ,Ахтямов Б.А.,,,,
95,№ 365284,,32,LT 17.3.2,Уровнемер,Уровнемер KROHNE OPTIFLEX 1300C 1EXiaIIC T6...T3 G-bx,-,"KROHNE, Франция",0092.020.014.Р5.0004.149.0002.0016.032-ТХ.СО1,3/1/2024,"УКПГ-2, Позиция 32, 
30К1№2
Уровнемер
KROHNE optiflex",-,Заводской дефект,"Замена, ремонт дефектного оборудования",2250 ч,Алимбеков Ф.А.,,Турлаков Н.В.,Никонов Ю.А.,,,,На месте установки,"01.03.2024 - Демонтирован, на эту позицию установлен новый уровнемер ТЭК-Флекс",Рыбаков Н.А.,,,,
,№ 123871240144040602,,КОС,TT100002/2,Датчик температуры,"ДТПКО45Е-0111.€30.1.0.И.EXI-T8
-40…+900",,"ООО ""Производственное Объединение ОВЕН""",,3/1/2024,"КОС. Комплекс термического обезвреживания жидких стоков, 2 инсинератор",,,,,,,,,,,,На месте установки,01.03.2024 - Монтаж датчика ТТ10002/2,Краснов А.Ю.,,,,
,№ 21506230644289371,,КОС,TT100004/2,Преобразователь температуры," Преобразователь термоэлектрический ДПТК045-0111.800 -40…+900 
",,"ООО ""Производственное Объединение ОВЕН""",,3/1/2024,"КОС. Комплекс термического обезвреживания жидких стоков, 2 инсинератор",Снят из за неисправности работы чувствительного элемента ,,,,,,,,,,,Мастерская,01.03.2024 - Снят по указанию Кутузова.,Краснов А.Ю.,,,,
,№ 21506230644289373,,КОС,TT100003/2,Преобразователь температуры," Преобразователь термоэлектрический ДПТК045-0111.800 -40…+900 
",,"ООО ""Производственное Объединение ОВЕН""",,3/1/2024,"КОС. Комплекс термического обезвреживания жидких стоков, 2 инсинератор",Снят из за неисправности работы чувствительного элемента ,,,,,,,,,,,Мастерская,01.03.2024 - Снят по указанию Кутузова.,Краснов А.Ю.,,,,
,№ 21506230644289374,,КОС,TT100002/2,Преобразователь температуры," Преобразователь термоэлектрический ДПТК045-0111.800 -40…+900 
",,"ООО ""Производственное Объединение ОВЕН""",,3/1/2024,"КОС. Комплекс термического обезвреживания жидких стоков, 2 инсинератор",Снят из за неисправности работы чувствительного элемента ,,,,,,,,,,,Мастерская,"27.01.2024 - Снят с поз. для диагностики;
01.03.2024 - Демонтаж датчиков температуры",Краснов А.Ю.,,,,
,№ 2110342015,,61,KV2-6,Клапан электромагнитный,Клапан электромагнитный КЭО 32/16/134/135,,"ПАО ""Криогенмаш""",,3/7/2024,Поз. 61 клапан ЭМ KV2-6,Сгорела плата управления,,,,,Фомичев Д.М.,,,,,,На месте установки,"07.03.2024 - KV2-6 сгорела плата управления. Сняли плату с KV2-9;
13.03.2024 - заменена платы управления",,Бычков Е.Н.,3/13/2024,,Устранено
, № 078647,,1,HL-ПТ,Оповещатель," 
Оповещатель пожарный взрывозащищенный (ЭКРАН-С-ККВ-к1)   01.2021г. 220В
",,,,3/8/2024,Поз.1,Механическое повреждение.,,,,,,,,,,,На месте установки,08.03.2024 - Механическое повреждение.,Соколов А.В.,,,,
,№ 211158,,5,КлР 06.1.1,Электропривод,Электропривод РэмТЭК. П.7000.7.60.44.8100.V16.3.УХЛ1,,,,3/8/2024,"Поз.5, Выветриватель №1",,,,,,,,,,,,,08.03.2024 - Демонтаж на ревизию в УАВР,Фалелюхин А.А.,,,,
117," № ГТ36А-011
(№ 66314)",,100,XY701/Y,Вторичный преобразователь токовихревой,"Агрегат газоперекачивающий ГПА-16А-НК/ГТ.СМ 
(Вторичный преобразователь токовихревой ИТ14.12.500-1-3-0)",-,АО «ОДК-Газовые турбины»,0092.020.014.Р5.0004.149.0002.1029.100-ТХГП.СО1,3/9/2024,"УКПГ-2, ЦДКС, позиция 100, ГПА 24, Шкаф аппаратный (БЭТ ГПА 24). Вторичный преобразоватеь токовихревой (осевой сдвиг)","Ошибка преобразователя - потеря связи САУ ГПА с модулем
ИТ14.12.500-1-3-0, (ООО «НПП Измерительные технологии»)",Заводской брак,Замена дефектного оборудования,175 ч,Алимбеков Ф.А.,,Рубцов М.А.,,,,,На месте установки,09.03.2024 - Заменен на преобразователь № 66314 из комплекта ЗиП;,Пахомов М.О.,,,,
58,№ 2109093018,,61,KV2-9,Клапан электромагнитный,Клапан электромагнитный КЭО 25/16/074/135,-,"ПАО ""Криогенмаш""
(ООО НПП «Технопроект»)",0092.020.014.Р5.0004.149.0002.3853.061-ТХ,3/13/2024,УКПГ-2 - Установка производства азота (п.61 по ГП). Клапан KV2-9,При подаче управляющей команды клапан электромагнитный KV2-9 не открывается,Выход из строя платы управления,Произвести замену/ремонт дефектного оборудования,,,,,,,,,На месте установки,13.03.2024 - заменена плата управления,,Бычков Е.Н.,3/13/2024,,Устранено
,№ 62240233,,31, КлРЭ 02.1.1,Электропривод,Блок управления КИМ2-380/4-А01-1-2-IIВТ4 УХЛ1 v2.1,,,,3/13/2024,Поз.31. 30Р-2№3,,,,,,,,,,,,На месте установки,13.03.2024 - Поз.31 Отключение и демонтаж блока управления КИМ-2 с 30Р-2№1 Клрэ02.1.1 и последующий монтаж и подключение на 30Р-2№3.,Пахомов М.О.,,,,
, № 93765 ,,60а,GA5,Газоанализатор,"СГОЭС-2  2022 ( ДТ)
",,,,3/14/2024,поз 60А,,,,,,,,,,,,На месте установки,14.03.2024 - установлен,Соколов А.В.,,,,
, № 94210,,60а,GA4,Газоанализатор,"СГОЭС-2  2022 ( Метанол)
",,,,3/14/2024,поз 60А,,,,,,,,,,,,Мастерская,14.03.2024 - демонтирован,Соколов А.В.,,,,
,№ 91319,,60а,GA8,Газоанализатор,"СГОЭС-2  2022 ( ДТ)
",,,,3/14/2024,поз 60А,,,,,,,,,,,,На месте установки,14.03.2024 - установлен,Соколов А.В.,,,,
,№ 93089,,134,GA1,Газоанализатор,"СГОЭС-2  2022 ( Метанол)
",,,,3/14/2024,поз 134,,,,,,,,,,,,Мастерская,14.03.2024 - демонтирован,Соколов А.В.,,,,
,№ 93326,,134,GA3,Газоанализатор,"СГОЭС-2  2022 ( Метанол)
",,,,3/14/2024,поз 134,,,,,,,,,,,,Мастерская,14.03.2024 - демонтирован,Соколов А.В.,,,,
,№ 93793,,134,GA3,Газоанализатор,"СГОЭС-2  2022 ( ДТ)
",,,,3/14/2024,поз 134,,,,,,,,,,,,На месте установки,14.03.2024 - установлен,Соколов А.В.,,,,
,№ 93802,,60а,GA1,Газоанализатор,"СГОЭС-2  2022 ( ДТ)
",,,,3/14/2024,поз 60А,,,,,,,,,,,,На месте установки,14.03.2024 - установлен,Соколов А.В.,,,,
,№ 93951,,60а,GA6,Газоанализатор,"СГОЭС-2  2022 ( ДТ)
",,,,3/14/2024,поз 60А,,,,,,,,,,,,На месте установки,14.03.2024 - установлен,Соколов А.В.,,,,
,№ 94102,,60а,GA2,Газоанализатор,"СГОЭС-2  2022 ( ДТ)
",,,,3/14/2024,поз 60А,,,,,,,,,,,,Мастерская,"14.03.2024 - установлен;
14.03.2024 - демонтирован",Соколов А.В.,,,,
,№ 94164,,60а,GA7,Газоанализатор,"СГОЭС-2  2022 ( ДТ)
",,,,3/14/2024,поз 60А,,,,,,,,,,,,На месте установки,14.03.2024 - установлен,Соколов А.В.,,,,
,№ 94208,,60а,GA7,Газоанализатор,"СГОЭС-2  2022 ( Метанол)
",,,,3/14/2024,поз 60А,,,,,,,,,,,,Мастерская,14.03.2024 - демонтирован,Соколов А.В.,,,,
,№ 94228,,60а,GA4,Газоанализатор,"СГОЭС-2  2022 ( ДТ)
",,,,3/14/2024,поз 60А,,,,,,,,,,,,На месте установки,14.03.2024 - установлен,Соколов А.В.,,,,
,№ 94233,,60а,GA1,Газоанализатор,"СГОЭС-2  2022 ( Метанол)
",,,,3/14/2024,поз 60А,,,,,,,,,,,,Мастерская,14.03.2024 - демонтирован,Соколов А.В.,,,,
,№ 94242,,60а,GA6,Газоанализатор,"СГОЭС-2  2022 ( Метанол)
",,,,3/14/2024,поз 60А,,,,,,,,,,,,Мастерская,14.03.2024 - демонтирован,Соколов А.В.,,,,
,№ 94337,,134,GA1,Газоанализатор,"СГОЭС-2  2022 ( ДТ)
",,,,3/14/2024,поз 134,,,,,,,,,,,,На месте установки,14.03.2024 - установлен,Соколов А.В.,,,,
,№ 94350,,134,GA2,Газоанализатор,"СГОЭС-2  2022 ( Метанол)
",,,,3/14/2024,поз 134,,,,,,,,,,,,Мастерская,14.03.2024 - демонтирован,Соколов А.В.,,,,
,№ 94422,,60а,GA8,Газоанализатор,"СГОЭС-2  2022 ( Метанол)
",,,,3/14/2024,поз 60А,,,,,,,,,,,,Мастерская,14.03.2024 - демонтирован,Соколов А.В.,,,,
,№ 94481,,134,GA2,Газоанализатор,"СГОЭС-2  2022 ( ДТ)
",,,,3/14/2024,поз 134,,,,,,,,,,,,На месте установки,14.03.2024 - установлен,Соколов А.В.,,,,
,№ 0012866705,,42,,Оповещатель,Оповещатель охранно-пожарный комбинированный адресный GLOBAL ОПОП 124-R2,,"АО ""ГК РУБЕЖ""",,3/15/2024,Поз.42,"(звук есть, свет нет)",,,,,,,,,,,На месте установки,"15.03.2024 - Вадим Савченко (ГСП Ремонт) передал новый  светозвуковой оповещатель Рубеж  ОПОП 124-R2 № 0012866705 для замены неисправного № 0010844085 (звук есть, свет нет)",Соколов А.В.,,,,
,№  221501,,31,Зд 2.02.1,,Электропривод РэмТЭК,,,,3/16/2024,Поз.31. УСТАНОВКА:  30Р2-1,"Отсутствует медная ходовая гайка, между редуктором и арматурой",,,,,,,,,,,На месте установки,"16.03.2024 - отсутствует медная ходовая гайка, между редуктором и арматурой. Блок управления откинут по месту, кабель не демонтировн. Питание отключено.",Садыков В.А.,,,,
,№ 21723,,25,КлР 25.1.1,Электропривод,Электропривод РэмТЭК,,,,3/17/2024,Поз.25,,,,,,,,,,,,УАВР,17.03.2024 - Демонтаж и транспортировка в УАВР для ревизии арматуры,Фалелюхин А.А.,,,,
,№ 010213,,9,,Датчик давления,"Датчик давления СДВ-Smart-Ex-И-1661-11-S-М20-ЭП1-t15-0075-16,0МПа-42+HART-К05.2-П-Кбуст/БКН2-10//СК(ДИ)/М20",,,,3/19/2024,Поз.9. Экспериментальная линия.,,,,,,,,,,,,На месте установки,19.03.2024 - Установлен,Фалелюхин А.А.,,,,
,№ 221051,,32,КлР 21.6.3,Электропривод,Электропривод РэмТЭК Л.18000.12.100.385.8100.V.18.3..УХЛЗ,,,,3/21/2024,"ГП:32; 3 технологическая линия, насосы ЖЦ",Ошибка df 24 (0041) Нет связи с датчиком положения.,,,,,,,,,,,На месте установки,21.03.2024- до замены шлейфа была ошибка df 24 (0800) после замены шлейфа регистр поменялся на (0041).,Фалелюхин А.А.,,,,
,№ 49788230744370734,,34,1TE3,Датчик температуры,Датчик температуры ДТС125Л-РТ100.В4.60,3/21/2024,,,3/21/2024,Поз.34. Приточная вентиляция с тепловым узлом. Шкаф ШСАУ. Температура наружного воздуха 1TE3,,,,,,,,,,,,На месте установки,"21.03.2024 - Демонтирован с поз.34 (приточная вентиляция, жалюзи, температура наружного воздуха. Установлен на поз.450 (тепловой узел 2)",Бычков Е.Н.,,,,
,№ 78738201244540919,,38,RK 5.2,Датчик температуры,Датчик температуры ДТС125Л-РТ1000.В4.60.EXI-T4,3/22/2024,,,3/21/2024,Поз.38. Шкаф ШСАУ. Температура наружного воздуха,,,,,,,,,,,,На месте установки,21.03.2024 - Установлен после демонтажа в ремонт,Бычков Е.Н.,,,,
,№ 0К016511,,КГС 207,ДД 3.1,Преобразователь давления,Преобразователь давления корабельный ПДК-ВО-И-25МО-А-2-М20-Н-01-Д20,,,,3/22/2024,КГС 207 Скважина 5. Датчик давления газ,"Ранее снимался для установки на КГС 203, вернулся на своё место.",,,,,,,,,,,На месте установки,"22.03.2024 - Монтаж. Ранее снимался для установки на КГС 203, вернулся на своё место.",Дорошин А.В.,,,,
,№ 1К017011,,КГС 207,ДД 1.1,Преобразователь давления,Преобразователь давления корабельный ПДК-ВО-И-25МО-А-2-М20-Н-01-Д20,,,,3/22/2024,КГС 207 Скважина 5.Датчик давления метанол в КПИ,"Ранее снимался для установки на КГС 203, вернулся на своё место.",,,,,,,,,,,На месте установки,"22.03.2024 - Монтаж. Ранее снимался для установки на КГС 203, вернулся на своё место.",Дорошин А.В.,,,,
,№ 21437,,КП УЗПОУ,-,Электропривод,Электропривод РэмТЭК П.8500.12.136.8100/И.V.15.3.УХЛ1,,,,3/22/2024,Конденсатопровод УЗПОУ. ЗА N87/5,Ошибка: df 24 регистр 00A0 ,,,,,,,,,,,На месте установки,,Дорошин А.В.,,,,
,№ 21438,,КП УЗПОУ,-,Электропривод,Электропривод РэмТЭК П.8500.12.136.8100/И.V.15.3.УХЛ1,,,,3/22/2024,Конденсатопровод УЗПОУ. ЗА N87-20.2,Ошибка: df 24 регистр 0020,,,,,,,,,,,На месте установки,,Дорошин А.В.,,,,
,№ 21441,,КП УЗПОУ,-,Электропривод,Электропривод РэмТЭК П.8500.12.136.8100/И.V.15.3.УХЛ1,,,,3/22/2024,Конденсатопровод УЗПОУ. ЗА N87-20.1,Ошибка: df 24 регистр 0020,,,,,,,,,,,На месте установки,,Дорошин А.В.,,,,
,№ 210304277,,КГС 209,,Расходомер,"Расходомер ""Гиперфлоу-3Пм"". Датчик комплексный с вычислителем расхода КРАУ1.456.001-01ТУ. Блок электронный БЭ-020 КРАУ3.857.020-20/30",,,,3/23/2024,,Поверка,,,,,,,,,,,,,,,,,
,№ 210324826,,КГС 209,,Датчик ИД,Датчик избыточного давления ДИ-017 (КРАУ 5.183.017),,,,3/23/2024,,Поверка,,,,,,,,,,,,,,,,,
,№ 210504559,,КГС 209,,Расходомер,"Расходомер ""Гиперфлоу-3Пм"". Датчик комплексный с вычислителем расхода КРАУ1.456.001-01ТУ. Блок электронный БЭ-020 КРАУ3.857.020-20/30",,,,3/23/2024,,Поверка,,,,,,,,,,,,,,,,,
,№ 210504560,,КГС 209,,Расходомер,"Расходомер ""Гиперфлоу-3Пм"". Датчик комплексный с вычислителем расхода КРАУ1.456.001-01ТУ. Блок электронный БЭ-020 КРАУ3.857.020-20/30",,,,3/23/2024,,Поверка,,,,,,,,,,,,,,,,,
,№ 210504566,,КГС 209,,Расходомер,"Расходомер ""Гиперфлоу-3Пм"". Датчик комплексный с вычислителем расхода КРАУ1.456.001-01ТУ. Блок электронный БЭ-020 КРАУ3.857.020-20/30",,,,3/23/2024,,Поверка,,,,,,,,,,,,,,,,,
,№ 210625135,,КГС 209,,Датчик ИД,Датчик избыточного давления ДИ-017 (КРАУ 5.183.017),,,,3/23/2024,,Поверка,,,,,,,,,,,,,,,,,
,№ 210625173,,КГС 209,,Датчик ИД,Датчик избыточного давления ДИ-017 (КРАУ 5.183.017),,,,3/23/2024,,Поверка,,,,,,,,,,,,,,,,,
,№ 210625187,,КГС 209,,Датчик ИД,Датчик избыточного давления ДИ-017 (КРАУ 5.183.017),,,,3/23/2024,,Поверка,,,,,,,,,,,,,,,,,
,№ 19730,,КГС 204,,Датчик температуры,Датчик температуры ТПТ-1-4 100П/А/4/-100…450,,,,3/24/2024,,Поверка,,,,,,,,,,,,,,,,,
,№ 19732,,КГС 204,,Датчик температуры,Датчик температуры ТПТ-1-4 100П/А/4/-100…450,,,,3/24/2024,,Поверка,,,,,,,,,,,,,,,,,
,№ 19734,,КГС 204,,Датчик температуры,Датчик температуры ТПТ-1-4 100П/А/4/-100…450,,,,3/24/2024,,Поверка,,,,,,,,,,,,,,,,,
,№ 210604665,,КГС 204,,Расходомер,"Расходомер ""Гиперфлоу-3Пм"". Датчик комплексный с вычислителем расхода КРАУ1.456.001-01ТУ. Блок электронный БЭ-020 КРАУ3.857.020-20/30",,,,3/24/2024,,Поверка,,,,,,,,,,,,,,,,,
